"site_id","site_name","year","start_time","visit_number","scientific_name","common_name","abundance","detections","time_of_day"
"ACAD3302","Acadia National Park",2023,"08:15:00",3,"Setophaga virens","Black-throated Green Warbler",1,50,"8AM to 9AM"
"ACAD3302","Acadia National Park",2023,"08:15:00",3,"Sitta canadensis","Red-breasted Nuthatch",1,0,"8AM to 9AM"
"ACAD3303","Acadia National Park",2022,"06:08:00",2,"Catharus guttatus","Hermit Thrush",2,21,"6AM to 7AM"
"ACAD3303","Acadia National Park",2022,"06:08:00",2,"Poecile atricapillus","Black-capped Chickadee",1,4,"6AM to 7AM"
"ACAD3303","Acadia National Park",2022,"06:08:00",2,"Seiurus aurocapilla","Ovenbird",3,1,"6AM to 7AM"
"ACAD3303","Acadia National Park",2022,"06:08:00",2,"Setophaga fusca","Blackburnian Warbler",1,2,"6AM to 7AM"
"ACAD3303","Acadia National Park",2022,"06:08:00",2,"Setophaga virens","Black-throated Green Warbler",4,22,"6AM to 7AM"
"ACAD3303","Acadia National Park",2022,"06:08:00",2,"Sitta canadensis","Red-breasted Nuthatch",1,0,"6AM to 7AM"
"ACAD3303","Acadia National Park",2022,"06:08:00",2,"Troglodytes hiemalis","Winter Wren",1,1,"6AM to 7AM"
"ACAD3303","Acadia National Park",2022,"06:08:00",2,"Turdus migratorius","American Robin",1,3,"6AM to 7AM"
"ACAD3303","Acadia National Park",2022,"07:45:00",3,"Certhia americana","Brown Creeper",2,0,"7AM to 8AM"
"ACAD3303","Acadia National Park",2022,"07:45:00",3,"Poecile atricapillus","Black-capped Chickadee",4,106,"7AM to 8AM"
"ACAD3303","Acadia National Park",2022,"07:45:00",3,"Regulus satrapa","Golden-crowned Kinglet",1,0,"7AM to 8AM"
"ACAD3303","Acadia National Park",2022,"07:45:00",3,"Setophaga fusca","Blackburnian Warbler",1,0,"7AM to 8AM"
"ACAD3303","Acadia National Park",2022,"07:45:00",3,"Setophaga virens","Black-throated Green Warbler",2,15,"7AM to 8AM"
"ACAD3303","Acadia National Park",2022,"07:45:00",3,"Sitta canadensis","Red-breasted Nuthatch",1,0,"7AM to 8AM"
"ACAD3303","Acadia National Park",2022,"07:45:00",3,"Vireo solitarius","Blue-headed Vireo",1,39,"7AM to 8AM"
"ACAD3303","Acadia National Park",2022,"08:50:00",1,"Certhia americana","Brown Creeper",2,0,"8AM to 9AM"
"ACAD3303","Acadia National Park",2022,"08:50:00",1,"Regulus satrapa","Golden-crowned Kinglet",1,4,"8AM to 9AM"
"ACAD3303","Acadia National Park",2022,"08:50:00",1,"Seiurus aurocapilla","Ovenbird",2,0,"8AM to 9AM"
"ACAD3303","Acadia National Park",2022,"08:50:00",1,"Setophaga americana","Northern Parula",1,0,"8AM to 9AM"
"ACAD3303","Acadia National Park",2022,"08:50:00",1,"Setophaga coronata","Yellow-rumped Warbler",1,0,"8AM to 9AM"
"ACAD3303","Acadia National Park",2022,"08:50:00",1,"Setophaga fusca","Blackburnian Warbler",2,0,"8AM to 9AM"
"ACAD3303","Acadia National Park",2022,"08:50:00",1,"Setophaga virens","Black-throated Green Warbler",3,46,"8AM to 9AM"
"ACAD3303","Acadia National Park",2022,"08:50:00",1,"Vireo solitarius","Blue-headed Vireo",1,0,"8AM to 9AM"
"ACAD3304","Acadia National Park",2023,"07:35:00",1,"Seiurus aurocapilla","Ovenbird",1,1,"7AM to 8AM"
"ACAD3304","Acadia National Park",2023,"07:35:00",1,"Setophaga coronata","Yellow-rumped Warbler",1,0,"7AM to 8AM"
"ACAD3304","Acadia National Park",2023,"07:35:00",1,"Setophaga fusca","Blackburnian Warbler",2,1,"7AM to 8AM"
"ACAD3304","Acadia National Park",2023,"07:35:00",1,"Setophaga virens","Black-throated Green Warbler",3,20,"7AM to 8AM"
"ACAD3304","Acadia National Park",2023,"07:35:00",1,"Sitta canadensis","Red-breasted Nuthatch",2,18,"7AM to 8AM"
"ACAD3304","Acadia National Park",2023,"07:35:00",1,"Vireo solitarius","Blue-headed Vireo",1,0,"7AM to 8AM"
"ACAD3304","Acadia National Park",2023,"08:40:00",2,"Certhia americana","Brown Creeper",1,0,"8AM to 9AM"
"ACAD3304","Acadia National Park",2023,"08:40:00",2,"Regulus satrapa","Golden-crowned Kinglet",2,3,"8AM to 9AM"
"ACAD3304","Acadia National Park",2023,"08:40:00",2,"Setophaga fusca","Blackburnian Warbler",2,3,"8AM to 9AM"
"ACAD3304","Acadia National Park",2023,"08:40:00",2,"Setophaga virens","Black-throated Green Warbler",2,19,"8AM to 9AM"
"ACAD3304","Acadia National Park",2023,"08:40:00",2,"Sitta canadensis","Red-breasted Nuthatch",1,1,"8AM to 9AM"
"ACAD3304","Acadia National Park",2023,"08:40:00",2,"Vireo solitarius","Blue-headed Vireo",1,0,"8AM to 9AM"
"ACAD3304","Acadia National Park",2023,"08:43:00",3,"Poecile atricapillus","Black-capped Chickadee",1,0,"8AM to 9AM"
"ACAD3304","Acadia National Park",2023,"08:43:00",3,"Regulus satrapa","Golden-crowned Kinglet",2,36,"8AM to 9AM"
"ACAD3304","Acadia National Park",2023,"08:43:00",3,"Seiurus aurocapilla","Ovenbird",3,27,"8AM to 9AM"
"ACAD3304","Acadia National Park",2023,"08:43:00",3,"Setophaga fusca","Blackburnian Warbler",1,8,"8AM to 9AM"
"ACAD3304","Acadia National Park",2023,"08:43:00",3,"Setophaga virens","Black-throated Green Warbler",1,19,"8AM to 9AM"
"ACAD3304","Acadia National Park",2023,"08:43:00",3,"Sitta canadensis","Red-breasted Nuthatch",1,2,"8AM to 9AM"
"ACAD3304","Acadia National Park",2023,"08:43:00",3,"Vireo solitarius","Blue-headed Vireo",1,68,"8AM to 9AM"
"ACAD3401","Acadia National Park",2022,"05:00:00",2,"Catharus guttatus","Hermit Thrush",3,83,"5AM to 6AM"
"ACAD3401","Acadia National Park",2022,"05:00:00",2,"Corvus brachyrhynchos","American Crow",1,1,"5AM to 6AM"
"ACAD3401","Acadia National Park",2022,"05:00:00",2,"Poecile atricapillus","Black-capped Chickadee",1,0,"5AM to 6AM"
"ACAD3401","Acadia National Park",2022,"05:00:00",2,"Setophaga americana","Northern Parula",1,0,"5AM to 6AM"
"ACAD3401","Acadia National Park",2022,"05:00:00",2,"Turdus migratorius","American Robin",1,40,"5AM to 6AM"
"ACAD3401","Acadia National Park",2022,"07:36:00",1,"Catharus guttatus","Hermit Thrush",2,13,"7AM to 8AM"
"ACAD3401","Acadia National Park",2022,"07:36:00",1,"Certhia americana","Brown Creeper",1,0,"7AM to 8AM"
"ACAD3401","Acadia National Park",2022,"07:36:00",1,"Corvus brachyrhynchos","American Crow",1,1,"7AM to 8AM"
"ACAD3401","Acadia National Park",2022,"07:36:00",1,"Poecile atricapillus","Black-capped Chickadee",2,0,"7AM to 8AM"
"ACAD3401","Acadia National Park",2022,"07:36:00",1,"Regulus satrapa","Golden-crowned Kinglet",1,0,"7AM to 8AM"
"ACAD3401","Acadia National Park",2022,"07:36:00",1,"Seiurus aurocapilla","Ovenbird",2,7,"7AM to 8AM"
"ACAD3401","Acadia National Park",2022,"07:36:00",1,"Setophaga virens","Black-throated Green Warbler",2,2,"7AM to 8AM"
"ACAD3401","Acadia National Park",2022,"07:36:00",1,"Sitta canadensis","Red-breasted Nuthatch",2,0,"7AM to 8AM"
"ACAD3401","Acadia National Park",2022,"07:36:00",1,"Turdus migratorius","American Robin",1,4,"7AM to 8AM"
"ACAD3401","Acadia National Park",2022,"08:58:00",3,"Corvus brachyrhynchos","American Crow",2,43,"8AM to 9AM"
"ACAD3401","Acadia National Park",2022,"08:58:00",3,"Cyanocitta cristata","Blue Jay",3,16,"8AM to 9AM"
"ACAD3401","Acadia National Park",2022,"08:58:00",3,"Poecile atricapillus","Black-capped Chickadee",3,0,"8AM to 9AM"
"ACAD3401","Acadia National Park",2022,"08:58:00",3,"Sitta canadensis","Red-breasted Nuthatch",2,0,"8AM to 9AM"
"ACAD3401","Acadia National Park",2022,"08:58:00",3,"Turdus migratorius","American Robin",2,3,"8AM to 9AM"
"ACAD3401","Acadia National Park",2022,"08:58:00",3,"Vireo solitarius","Blue-headed Vireo",1,2,"8AM to 9AM"
"ACAD3401","Acadia National Park",2023,"05:54:00",4,"Cyanocitta cristata","Blue Jay",1,2,"5AM to 6AM"
"ACAD3401","Acadia National Park",2023,"05:54:00",4,"Regulus satrapa","Golden-crowned Kinglet",1,0,"5AM to 6AM"
"ACAD3401","Acadia National Park",2023,"05:54:00",4,"Seiurus aurocapilla","Ovenbird",1,0,"5AM to 6AM"
"ACAD3401","Acadia National Park",2023,"05:54:00",4,"Setophaga fusca","Blackburnian Warbler",1,2,"5AM to 6AM"
"ACAD3401","Acadia National Park",2023,"05:54:00",4,"Setophaga virens","Black-throated Green Warbler",2,4,"5AM to 6AM"
"ACAD3401","Acadia National Park",2023,"05:54:00",4,"Sitta canadensis","Red-breasted Nuthatch",3,1,"5AM to 6AM"
"ACAD3401","Acadia National Park",2023,"05:54:00",4,"Turdus migratorius","American Robin",2,3,"5AM to 6AM"
"ACAD3401","Acadia National Park",2023,"05:54:00",4,"Vireo solitarius","Blue-headed Vireo",1,1,"5AM to 6AM"
"ACAD3401","Acadia National Park",2023,"06:51:00",6,"Catharus guttatus","Hermit Thrush",1,99,"6AM to 7AM"
"ACAD3401","Acadia National Park",2023,"06:51:00",6,"Poecile atricapillus","Black-capped Chickadee",1,3,"6AM to 7AM"
"ACAD3401","Acadia National Park",2023,"06:51:00",6,"Regulus satrapa","Golden-crowned Kinglet",2,30,"6AM to 7AM"
"ACAD3401","Acadia National Park",2023,"06:51:00",6,"Seiurus aurocapilla","Ovenbird",2,12,"6AM to 7AM"
"ACAD3401","Acadia National Park",2023,"06:51:00",6,"Setophaga americana","Northern Parula",2,32,"6AM to 7AM"
"ACAD3401","Acadia National Park",2023,"06:51:00",6,"Setophaga coronata","Yellow-rumped Warbler",2,0,"6AM to 7AM"
"ACAD3401","Acadia National Park",2023,"06:51:00",6,"Setophaga virens","Black-throated Green Warbler",1,0,"6AM to 7AM"
"ACAD3401","Acadia National Park",2023,"06:51:00",6,"Sitta canadensis","Red-breasted Nuthatch",1,2,"6AM to 7AM"
"ACAD3401","Acadia National Park",2023,"06:51:00",6,"Vireo solitarius","Blue-headed Vireo",1,0,"6AM to 7AM"
"ACAD3401","Acadia National Park",2023,"09:24:00",5,"Poecile atricapillus","Black-capped Chickadee",2,0,"9AM to 10AM"
"ACAD3401","Acadia National Park",2023,"09:24:00",5,"Regulus satrapa","Golden-crowned Kinglet",1,4,"9AM to 10AM"
"ACAD3401","Acadia National Park",2023,"09:24:00",5,"Seiurus aurocapilla","Ovenbird",1,2,"9AM to 10AM"
"ACAD3401","Acadia National Park",2023,"09:24:00",5,"Setophaga americana","Northern Parula",2,63,"9AM to 10AM"
"ACAD3401","Acadia National Park",2023,"09:24:00",5,"Setophaga coronata","Yellow-rumped Warbler",2,13,"9AM to 10AM"
"ACAD3401","Acadia National Park",2023,"09:24:00",5,"Setophaga virens","Black-throated Green Warbler",1,2,"9AM to 10AM"
"ACAD3401","Acadia National Park",2023,"09:24:00",5,"Sitta canadensis","Red-breasted Nuthatch",1,4,"9AM to 10AM"
"ACAD3401","Acadia National Park",2023,"09:24:00",5,"Vireo solitarius","Blue-headed Vireo",1,0,"9AM to 10AM"
"ACAD3403","Acadia National Park",2022,"05:58:00",2,"Corvus brachyrhynchos","American Crow",3,4,"5AM to 6AM"
"ACAD3403","Acadia National Park",2022,"05:58:00",2,"Setophaga americana","Northern Parula",1,0,"5AM to 6AM"
"ACAD3403","Acadia National Park",2022,"05:58:00",2,"Setophaga virens","Black-throated Green Warbler",1,0,"5AM to 6AM"
"ACAD3403","Acadia National Park",2022,"05:58:00",2,"Sitta canadensis","Red-breasted Nuthatch",1,0,"5AM to 6AM"
"ACAD3403","Acadia National Park",2022,"05:58:00",2,"Troglodytes hiemalis","Winter Wren",2,41,"5AM to 6AM"
"ACAD3403","Acadia National Park",2022,"07:08:00",1,"Certhia americana","Brown Creeper",1,3,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"07:08:00",1,"Cyanocitta cristata","Blue Jay",1,0,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"07:08:00",1,"Mniotilta varia","Black-and-white Warbler",1,0,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"07:08:00",1,"Regulus satrapa","Golden-crowned Kinglet",1,0,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"07:08:00",1,"Setophaga fusca","Blackburnian Warbler",1,0,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"07:08:00",1,"Setophaga virens","Black-throated Green Warbler",3,79,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"07:08:00",1,"Sitta canadensis","Red-breasted Nuthatch",2,0,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"07:08:00",1,"Troglodytes hiemalis","Winter Wren",1,11,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"07:41:00",3,"Catharus guttatus","Hermit Thrush",1,0,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"07:41:00",3,"Poecile atricapillus","Black-capped Chickadee",1,2,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"07:41:00",3,"Setophaga virens","Black-throated Green Warbler",1,0,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"07:41:00",3,"Sitta canadensis","Red-breasted Nuthatch",1,0,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"07:41:00",3,"Troglodytes hiemalis","Winter Wren",3,4,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"07:41:00",3,"Vireo solitarius","Blue-headed Vireo",2,10,"7AM to 8AM"
"ACAD3403","Acadia National Park",2022,"09:29:00",4,"Certhia americana","Brown Creeper",2,4,"9AM to 10AM"
"ACAD3403","Acadia National Park",2022,"09:29:00",4,"Sitta canadensis","Red-breasted Nuthatch",3,10,"9AM to 10AM"
"ACAD3403","Acadia National Park",2023,"05:20:00",5,"Catharus guttatus","Hermit Thrush",1,0,"5AM to 6AM"
"ACAD3403","Acadia National Park",2023,"05:20:00",5,"Setophaga americana","Northern Parula",1,0,"5AM to 6AM"
"ACAD3403","Acadia National Park",2023,"05:20:00",5,"Setophaga coronata","Yellow-rumped Warbler",1,0,"5AM to 6AM"
"ACAD3403","Acadia National Park",2023,"05:20:00",5,"Setophaga virens","Black-throated Green Warbler",3,11,"5AM to 6AM"
"ACAD3403","Acadia National Park",2023,"05:20:00",5,"Troglodytes hiemalis","Winter Wren",1,0,"5AM to 6AM"
"ACAD3403","Acadia National Park",2023,"06:15:00",6,"Certhia americana","Brown Creeper",1,0,"6AM to 7AM"
"ACAD3403","Acadia National Park",2023,"06:15:00",6,"Regulus satrapa","Golden-crowned Kinglet",1,0,"6AM to 7AM"
"ACAD3403","Acadia National Park",2023,"06:15:00",6,"Setophaga americana","Northern Parula",2,38,"6AM to 7AM"
"ACAD3403","Acadia National Park",2023,"06:15:00",6,"Setophaga caerulescens","Black-throated Blue Warbler",1,0,"6AM to 7AM"
"ACAD3403","Acadia National Park",2023,"06:15:00",6,"Setophaga coronata","Yellow-rumped Warbler",1,0,"6AM to 7AM"
"ACAD3403","Acadia National Park",2023,"06:15:00",6,"Setophaga fusca","Blackburnian Warbler",1,0,"6AM to 7AM"
"ACAD3403","Acadia National Park",2023,"06:15:00",6,"Setophaga virens","Black-throated Green Warbler",1,0,"6AM to 7AM"
"ACAD3403","Acadia National Park",2023,"06:15:00",6,"Sitta canadensis","Red-breasted Nuthatch",3,0,"6AM to 7AM"
"ACAD3403","Acadia National Park",2023,"06:15:00",6,"Troglodytes hiemalis","Winter Wren",1,0,"6AM to 7AM"
"ACAD3403","Acadia National Park",2023,"06:15:00",6,"Vireo olivaceus","Red-eyed Vireo",1,1,"6AM to 7AM"
"ACAD3403","Acadia National Park",2023,"06:15:00",6,"Vireo solitarius","Blue-headed Vireo",1,0,"6AM to 7AM"
"ACAD3501","Acadia National Park",2022,"05:27:00",3,"Regulus satrapa","Golden-crowned Kinglet",1,16,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:27:00",3,"Seiurus aurocapilla","Ovenbird",1,5,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:27:00",3,"Setophaga virens","Black-throated Green Warbler",2,75,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:27:00",3,"Sitta canadensis","Red-breasted Nuthatch",1,3,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:27:00",3,"Troglodytes hiemalis","Winter Wren",2,19,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:43:00",4,"Catharus guttatus","Hermit Thrush",2,108,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:43:00",4,"Certhia americana","Brown Creeper",1,0,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:43:00",4,"Poecile atricapillus","Black-capped Chickadee",2,0,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:43:00",4,"Seiurus aurocapilla","Ovenbird",2,8,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:43:00",4,"Setophaga virens","Black-throated Green Warbler",1,0,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:43:00",4,"Sitta canadensis","Red-breasted Nuthatch",2,0,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:43:00",4,"Troglodytes hiemalis","Winter Wren",1,35,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:58:00",1,"Regulus satrapa","Golden-crowned Kinglet",1,36,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:58:00",1,"Seiurus aurocapilla","Ovenbird",1,4,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:58:00",1,"Setophaga virens","Black-throated Green Warbler",4,4,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"05:58:00",1,"Troglodytes hiemalis","Winter Wren",1,0,"5AM to 6AM"
"ACAD3501","Acadia National Park",2022,"07:19:00",5,"Catharus guttatus","Hermit Thrush",1,0,"7AM to 8AM"
"ACAD3501","Acadia National Park",2022,"07:19:00",5,"Poecile atricapillus","Black-capped Chickadee",2,0,"7AM to 8AM"
"ACAD3501","Acadia National Park",2022,"07:19:00",5,"Regulus satrapa","Golden-crowned Kinglet",1,1,"7AM to 8AM"
"ACAD3501","Acadia National Park",2022,"07:19:00",5,"Setophaga virens","Black-throated Green Warbler",4,0,"7AM to 8AM"
"ACAD3501","Acadia National Park",2022,"07:19:00",5,"Sitta canadensis","Red-breasted Nuthatch",4,0,"7AM to 8AM"
"ACAD3501","Acadia National Park",2022,"07:19:00",5,"Troglodytes hiemalis","Winter Wren",1,0,"7AM to 8AM"
"ACAD3501","Acadia National Park",2022,"07:19:00",5,"Vireo solitarius","Blue-headed Vireo",1,3,"7AM to 8AM"
"ACAD3501","Acadia National Park",2022,"09:15:00",2,"Regulus satrapa","Golden-crowned Kinglet",1,10,"9AM to 10AM"
"ACAD3501","Acadia National Park",2022,"09:15:00",2,"Seiurus aurocapilla","Ovenbird",2,2,"9AM to 10AM"
"ACAD3501","Acadia National Park",2022,"09:15:00",2,"Setophaga virens","Black-throated Green Warbler",5,49,"9AM to 10AM"
"ACAD3501","Acadia National Park",2022,"09:15:00",2,"Sitta canadensis","Red-breasted Nuthatch",1,0,"9AM to 10AM"
"ACAD3501","Acadia National Park",2022,"09:15:00",2,"Troglodytes hiemalis","Winter Wren",1,0,"9AM to 10AM"
"ACAD3501","Acadia National Park",2022,"09:15:00",2,"Turdus migratorius","American Robin",1,0,"9AM to 10AM"
"ACAD3501","Acadia National Park",2022,"09:15:00",2,"Vireo solitarius","Blue-headed Vireo",1,0,"9AM to 10AM"
"ACAD3501","Acadia National Park",2023,"07:12:00",7,"Poecile atricapillus","Black-capped Chickadee",1,0,"7AM to 8AM"
"ACAD3501","Acadia National Park",2023,"07:12:00",7,"Setophaga virens","Black-throated Green Warbler",4,94,"7AM to 8AM"
"ACAD3501","Acadia National Park",2023,"07:12:00",7,"Sitta canadensis","Red-breasted Nuthatch",1,0,"7AM to 8AM"
"ACAD3501","Acadia National Park",2023,"07:50:00",8,"Catharus guttatus","Hermit Thrush",1,0,"7AM to 8AM"
"ACAD3501","Acadia National Park",2023,"07:50:00",8,"Seiurus aurocapilla","Ovenbird",2,0,"7AM to 8AM"
"ACAD3501","Acadia National Park",2023,"07:50:00",8,"Setophaga coronata","Yellow-rumped Warbler",1,0,"7AM to 8AM"
"ACAD3501","Acadia National Park",2023,"07:50:00",8,"Setophaga fusca","Blackburnian Warbler",2,1,"7AM to 8AM"
"ACAD3501","Acadia National Park",2023,"07:50:00",8,"Setophaga virens","Black-throated Green Warbler",4,64,"7AM to 8AM"
"ACAD3501","Acadia National Park",2023,"07:50:00",8,"Sitta canadensis","Red-breasted Nuthatch",2,1,"7AM to 8AM"
"ACAD3501","Acadia National Park",2023,"08:38:00",6,"Mniotilta varia","Black-and-white Warbler",1,0,"8AM to 9AM"
"ACAD3501","Acadia National Park",2023,"08:38:00",6,"Regulus satrapa","Golden-crowned Kinglet",2,4,"8AM to 9AM"
"ACAD3501","Acadia National Park",2023,"08:38:00",6,"Seiurus aurocapilla","Ovenbird",1,0,"8AM to 9AM"
"ACAD3501","Acadia National Park",2023,"08:38:00",6,"Setophaga pinus","Pine Warbler",1,0,"8AM to 9AM"
"ACAD3501","Acadia National Park",2023,"08:38:00",6,"Setophaga virens","Black-throated Green Warbler",3,39,"8AM to 9AM"
"ACAD3503","Acadia National Park",2023,"07:32:00",3,"Catharus guttatus","Hermit Thrush",3,132,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"07:32:00",3,"Poecile atricapillus","Black-capped Chickadee",1,0,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"07:32:00",3,"Seiurus aurocapilla","Ovenbird",2,1,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"07:32:00",3,"Setophaga coronata","Yellow-rumped Warbler",1,0,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"07:32:00",3,"Setophaga virens","Black-throated Green Warbler",2,46,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"07:43:00",2,"Cyanocitta cristata","Blue Jay",1,0,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"07:43:00",2,"Poecile atricapillus","Black-capped Chickadee",3,36,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"07:43:00",2,"Regulus satrapa","Golden-crowned Kinglet",1,0,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"07:43:00",2,"Seiurus aurocapilla","Ovenbird",4,67,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"07:43:00",2,"Setophaga americana","Northern Parula",1,7,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"07:43:00",2,"Setophaga virens","Black-throated Green Warbler",3,1,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"07:43:00",2,"Sitta canadensis","Red-breasted Nuthatch",1,0,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"07:43:00",2,"Vireo olivaceus","Red-eyed Vireo",2,11,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"07:43:00",2,"Vireo solitarius","Blue-headed Vireo",1,0,"7AM to 8AM"
"ACAD3503","Acadia National Park",2023,"09:05:00",1,"Catharus guttatus","Hermit Thrush",1,0,"9AM to 10AM"
"ACAD3503","Acadia National Park",2023,"09:05:00",1,"Cyanocitta cristata","Blue Jay",1,1,"9AM to 10AM"
"ACAD3503","Acadia National Park",2023,"09:05:00",1,"Seiurus aurocapilla","Ovenbird",3,18,"9AM to 10AM"
"ACAD3503","Acadia National Park",2023,"09:05:00",1,"Setophaga coronata","Yellow-rumped Warbler",1,0,"9AM to 10AM"
